coursename,subject,professor,description 
BIOMI3310,General Parasitology,BIOMI,Spring.,{'Dwight Bowman'},"This course is an introduction to the basic animal parasites, stressing systematics, taxonomy, general biology, ecological interactions, and behavior of non-medically important groups. Introduces the major animal parasite groups: protozoan, nematode, platyhelminth, acanthocephalan, annelid, and arthropod.",
BIOMI3500,Biological Oceanography and Ocean Biogeochemistry,BIOMI,Spring.,{'Ian Hewson'},"The purpose of this course is to provide junior- and senior-level students with a background in biological oceanography and biogeochemistry of ocean systems. The format of the course is based on the relative abundance and biomass of marine organisms. Because unicellular organisms comprise the majority of living carbon in the ocean, and are essential to both elemental cycles and ecosystem function, the course will focus on bacteria, viruses, and phytoplankton in the ocean, and their roles in marine food webs. The course will also cover higher trophic levels (plants through cetaceans), especially their interactions with lower trophic levels in both food webs and as pathogens. Finally, the course will address nutrient and microbial pollution in context of a changing climate. This course will equip students with foundations for further courses in ocean sciences and environmental dynamics.",
BIOMI3990,Professional Skills for Host-microbe Interactions Research,BIOMI,Spring.,"{'Teresa Pawlowska', 'Tory Hendry'}","This course complements the Undergraduate Research Experience program coordinated by the Cornell Institute of Host-Microbe Interactions and Disease. The goal is to introduce students interested in research on host-microbe interactions to professional skills needed to successfully complete research projects and apply to graduate school. Course activities will address principles of the scientific method, electronic database literacy, science citation software, research ethics, science communication as well as planning for graduate study, including preparation of curriculum vitae and personal statement."," Become familiar with the principles of the scientific method. Gain awareness of the principles of science ethics. Demonstrate an appreciation of the significance of Broader Impacts Skills: (1) Critically read scientific literature describing host-microbe biology. (2) Design and execute a research project aimed at understanding an aspect of host-microbe biology: a. Write a research proposal; b. Develop an oral presentation of the project proposal; c. Revise a proposal according to the reviewer comments; d. Collect, analyze and interpret data; e. Report results in a poster and/or oral presentation. (3) Build a cv. (4) Formulate a personal statement."
BIOMI4040,Pathogenic Bacteriology,BIOMI,Spring.,{'Dorothy Debbie'},"Course in medical microbiology, presenting the major groups of bacterial pathogens important to human and veterinary medicine. Emphasizes infection and disease pathogenesis. Topics include disease causality; interactions of host, pathogen, and environment, including immunity to bacteria; and principles of antimicrobial therapy and drug resistance. Recommended for those planning to attend medical school, graduate school, or veterinary medical school, or those just interested in how bacteria cause disease.  A companion seminar addresses the current and classic literature related to the pathophysiology of medically important bacterial pathogens on the cellular and molecular levels.",
BIOMI4140,Microbial Diversity,BIOMI,Spring (offered in odd-numbered years only).,{'Stephen Zinder'},"Consideration of the evolutionary biology, physiology, ecology, genetics, and practical potential of important groups of prokaryotes. Topics include prokaryotic phylogeny, the evolution of diverse mechanisms of energy conservation, fixation of carbon and nitrogen, and adaptation to extreme environments.",
BIOMI4980,Teaching Experience,BIOMI,Fall or Spring.,set(),"Designed to give qualified undergraduate students teaching experience through actual involvement in planning and assisting in biology courses. This experience may include supervised participation in a discussion group, assisting in a biology laboratory, assisting in field biology, or tutoring.",
BIOMI6430,Veterinary Perspectives on Pathogen Control in Animal Manure,BIOMI,Spring (eight-week session).,{'Dwight Bowman'},"In-depth look at the management of pathogens in animal manures. Reviews the pathogens involved, the role of governing agencies, the survival of pathogens in the field, and methods of pathogen destruction. Discusses commercial methods of manure processing for the control of these pathogens for the protection of other animals and the human population. Concludes with class discussions with major stakeholders representing the dairy, beef, pork, and poultry industries and their understanding of the problem as it relates to veterinary students.",
BIOMI6904,Prokaryotic Biology: Bacterial Genetics,BIOMI,Spring (four-week session).,{'Joe Peters'},"Reviews the fundamental concepts of microbial genetics including mutations and their analysis, plasmids, conjugation, transformation, transduction, transposition, recombination, repair, and mutagenesis.",
BIOMI6905,Prokaryotic Biology: Bacterial Pathogenesis,BIOMI,Spring (four-week session).,{'Tobias Doerr'},"Introduction to the fundamental concepts of bacterial pathogenesis including the normal flora, pathogen entry and colonization, the production and regulation of toxins, horizontal transfer of pathogenesis determinants, and the roles of both specific and nonspecific host defenses. Examples include bacterial pathogens of both animals and plants.",
BIOMI6906,Prokaryotic Biology: Viral Diversity and Ecology,BIOMI,Spring (four-week session).,{'Ian Hewson'},"This course is intended to give graduate students an introduction to virology in an environmental setting. As crucial components of ecosystem function in many habitats, viruses infecting bacteria (bacteriophage) and higher organisms infect and kill their hosts, mediate gene transfer, influence system biogeochemical cycling, and form important links in microbial food webs. This course will provide an overview of viral biology and lifestyles, infection kinetics, and then provide an appreciation for different types of viruses including uncultivated viruses recovered through metagenomics. The course will conclude with discussion of viral influence upon ecosystem processes and host communities.",
BIOMI7910,Advanced Topics in Microbiology,BIOMI,Fall or Spring.,{'Esther Angert'},Reading and presentation by graduate students of current literature in selected areas of modern microbiology.,
BIOMI7970,Scientific Communication Skills,BIOMI,"Fall, Spring.",{'Stephen Zinder'},The ability to communicate effectively is essential for success as a scientist. The primary goal of this course is to provide students with an opportunity to develop self-confidence and refine their formal oral presentation skills. Students are asked to present topical seminars that are critically evaluated by the instructor. Feedback for improving the presentation and peer evaluations are emphasized.," Read, analyze and critically evaluate the information in articles from the current microbiology literature. Organize and understand microbiology research reports well enough to discuss the information and to present it to a diverse audience. Explore the practice and theory of science communication, focusing on the major mechanisms (written and oral). Practice and improve these communication skills."
BIOMI7980,Graduate Research Seminar in Microbiology,BIOMI,"Fall, Spring.",{'Joe Peters'},All graduate students in the field of microbiology are required to attend and present a seminar concerning their research at least once each year.,
BIOMI7990,Microbiology Seminar,BIOMI,"Fall, Spring.",{'Joe Peters'},"Thesis research for Ph.D. students only before ""A"" exam has been passed.",
BIOMS3160,Cellular Physiology,BIOMS,Spring.,{'Andrew White'},"A comprehensive course covering the general characteristics of eukaryotic cells; the structure, composition, and function of subcellular organelles; and the major signal transduction pathways regulating a variety of physiological cell activities. Among the main subjects covered are absorption and transport processes, mechanism of action of signaling molecules (hormones), the cell cycle and regulation of cell proliferation, cell-cell communication, extracellular matrix, stem cells, apoptosis, and carcinogenesis."," Students will be able to demonstrate a deep understanding of cellular and molecular physiology, signal transduction and regulation of cellular growth, and principles of cancer biology."
BIOMS3310,General Parasitology,BIOMS,Spring.,{'Dwight Bowman'},"This course is an introduction to the basic animal parasites, stressing systematics, taxonomy, general biology, ecological interactions, and behavior of non-medically important groups. Introduces the major animal parasite groups: protozoan, nematode, platyhelminth, acanthocephalan, annelid, and arthropod.",
BIOMS4040,Pathogenic Bacteriology,BIOMS,Spring.,{'Dorothy Debbie'},"Course in medical microbiology, presenting the major groups of bacterial pathogens important to human and veterinary medicine. Emphasizes infection and disease pathogenesis. Topics include disease causality; interactions of host, pathogen, and environment, including immunity to bacteria; and principles of antimicrobial therapy and drug resistance. Recommended for those planning to attend medical school, graduate school, or veterinary medical school, or those just interested in how bacteria cause disease.  A companion seminar addresses the current and classic literature related to the pathophysiology of medically important bacterial pathogens on the cellular and molecular levels.",
BIOMS4130,Histology: The Biology of the Tissues,BIOMS,Spring.,{'Keila Dhondt'},"Provides students with a basis for understanding the microscopic, fine-structural, and functional organization of vertebrates (primarily mammals), as well as methods of analytic morphology at the cell and tissue levels. Emphasizes dynamic interrelations of structure, composition, and function in cells and tissues.", Students will understand cellular organization and the functions of vertebrate organ and tissues. Students will understand the correlation between cellular composition and tissue function.
BIOMS4140,Principles of Pharmacology,BIOMS,Spring.,"{'Maurine Linder', 'Gregory Weiland'}","Undergraduate course surveying system- and organ-related aspects of pharmacology. Topics include mechanisms of drug action; drug disposition; pharmacokinetics; autonomic pharmacology; pharmacology of inflammation, allergy and platelet function; and endocrine, cardiovascular, respiratory, gastrointestinal, and renal pharmacology. The course is designed for undergraduate life science majors, particularly those interested in medical or veterinary school."," Describe fundamental concepts of drug-receptor interactions. Describe the relation between cell membrane or intracellular drug targets and intracellular signaling systems that mediate cellular response Describe the impact of drug accessibility to biological compartments on drug action. Describe the purpose as well as the detailed mechanisms of the biochemical reactions that render drug and xenobiotic compounds more suitable for elimination from the body. Describe the fundamental mechanisms responsible for various types of drug interactions. Describe the mechanism of therapeutic action of a selected drug at the molecular, cellular, and organ system level. Describe the common adverse effects of a selected drug and their mechanism of production."
BIOMS4311,"Paleoparasitology - Very, Very Cold Cases",BIOMS,Spring.,{'Dwight Bowman'},The course will introduce students to a new world of investigation into the ancient realm of human and animal associations with their parasites. Initial discoveries were parasites in tissues of Egyptian mummies and has now expanded to include human and animal remains from around the world. Parasites have also been found in coproliths from latrines and cave habitations from the Middle Pleistocene and from dinosaurs living in the early Cretaceous. Vectors and their parasites have been found in ambers that are from the Eocene. The application of modern molecular methods has added greatly to identification of these parasites of the past and have allowed new interpretations of the various agents that people have carried with them as they have traveled around the globe.,
BIOMS4340,Cellular and Molecular Microbial Pathogenesis: The Host/Pathogen Interplay,BIOMS,Spring (offered alternate years).,{'Dorothy Debbie'},"This course will integrate the immune response of the host to challenges from medically important pathogens, including viruses, parasites and bacteria, to provide a unified view of microbial pathogenesis. The lectures will integrate concepts from the disciplines of immunology, bacteriology, virology, and parasitology, to cover aspects of host cell biology and the innate and acquired immune responses of the host to infection. A range of medically relevant human and animal pathogens will be detailed, focusing on the host's response to commensalism versus disease, the mechanisms of host invasion, nutrient acquisition, and modulation of the host's immune response. The course will also discuss current disease interventions and the challenges facing antimicrobial therapy and vaccine development. This integrated and comparative view of the cellular and molecular interaction between infectious agents and the host's immune response will be a capstone of the student's exposure to infection biology."," Identify and distinguish the approaches viruses, bacteria and parasites use to counteract or interact with components of the host immune response to allow their replication and spread. Integrate at a cellular and molecular level the host's response to prevent infections with the strategies infectious agents employ to overcome host."
BIOMS4980,Undergraduate Supervised Teaching,BIOMS,"Fall, Spring.",set(),Students assist in teaching a course appropriate to their previous training. Students meet with a discussion or laboratory section and regularly discuss objectives with the course instructor.,
BIOMS5665,Community-based Cancer Research Presentations and Discussions,BIOMS,"Fall, Spring.","{'Bob Riter', 'Robert Weiss'}","This seminar series will provide a forum for interactions between cancer research trainees and cancer patients. Through this course, students will meet and interact with cancer patients and develop skills in communicating science to the public."," Create and deliver research presentations that effectively convey scientific topics to a public audience. Examine the patient perspective on cancer and inventory the relevant issues, ranking them based on their importance for cancer patients. Apply both traditional and cutting-edge approaches to disseminate consumer-friendly information to the public. Evaluate the benefits of partnering with consumers, and assess the associated challenges and limitations."
BIOMS7900,Seminars in Stem Cell Research,BIOMS,"Fall, Spring.",set(),"This course is organized as work-in-progress presentations by faculty, post-docs, and students participating in stem cell research. Each student in the Cornell Training Program in Stem Cell Research presents one seminar per year based on their research. The student then meets with the thesis committee members for an evaluation of the presentation.", Explain the relevance of presented project to stem cell research and regenerative medicine. Identify potential opportunities for cross-disciplinary and collaborative research in presented project.
BIONB1220,FWS: Special Topics in Neurobiology and Behavior,BIONB,"Fall, Spring.",{'Michael Pardo'},The First-Year Writing Seminar is about introducing concepts in neuroscience and behavior and writing extensively about them. Topics vary by section.," Students learn to write in a range of genres and in ways that emphasize clarity, coherence, intellectual force, and stylistic control."
BIONB2220,Neurobiology and Behavior II: Introduction to Neuroscience,BIONB,"Spring, Summer.",{'Shelby Dietz'},"An introduction to neuroscience: the structure and function of the nervous system of humans and other animals. Topics include the cellular and molecular basis for cell signaling, the functions of neurons in communication and in decision making; neuroanatomy, neurochemistry, sensory systems, motor systems, neural development, learning and memory, and other complex brain functions. The course will emphasize how the nervous system is built during development, how it changes with experiences during life, how it functions in normal behavior, and how it is disrupted by injury and disease. Discussion sections will include a dissection of a preserved sheep brain. BIONB2220 website"," Demonstrate knowledge of core concepts and principles in neuroscience through writing, speaking, and problem solving. Use the scientific method to link neuroscience concepts to observations and experiments. Explain the functions of the major components of the central and peripheral nervous system to the extent they are known. Demonstrate how the laws of chemistry and physics apply to mechanisms of neural activity. Explain mechanisms of animal and human neural function at multiple scales, from molecules and molecular interactions to interactions of neural circuits and brain pathways. Explain how information is encoded by neurons and neural circuits: describe how perceptions are represented, stored, and recalled for later use in decision making and control of behavior. Explain modern views of how the nervous system it changes with experience, and how it is disrupted by injury and disease. Describe how the brain generates complex cognitive functions including communication, emotions, sleep and cognition."
BIONB3215,Gender and the Brain,BIONB,Spring.,{'Shelby Dietz'},"Why are boys more likely than girls to be diagnosed with autism, and why are women more likely than men to be diagnosed with depression? Are there different ""gay"" and ""straight"" brains? And how does brain science interact with gender and sexuality in popular debate? Reading and discussing the original scientific papers and related critical texts, we will delve into the neuroscience of gender."," Demonstrate knowledge of the state of the field in gender and neuroscience. Be able to apply concepts from history, philosophy, and critical theory to scientific texts. Demonstrate understanding of the interaction of experimental design, stereotypes, and preconceptions in how studies are carried out and communicated. Be aware of the range of experimental techniques available in neuroscience, and their advantages and limitations."
BIONB3690,Chemical Ecology,BIONB,Spring.,"{'Jennifer Thaler', 'Anurag Agrawal', 'Robert Raguso'}","Why are chilies so spicy? This course examines the chemical basis of interactions between species and is intended for students with a basic knowledge of chemistry and biology. Focuses on the ecology and chemistry of plants, animals, and microbes. Stresses chemical signals used in diverse ecosystems, using Darwinian natural selection as a framework. Topics include plant defenses, microbial warfare, communication in marine organisms, and human pheromones."," Students will be able to categorize ecological interactions and potential mechanisms by which they are mediated. Students will be able to discuss these mechanisms in light of evolutionary theory and draw conclusions about potential agricultural applications. Students will be familiar with the general structures of organic molecules and the relationship between structure and function. Students will be familiar with a number of analytical, behavioral, and experimental techniques used to analyze chemical compounds that mediate ecological interactions. Students will be able to read and synthesize findings from original scientific research in chemical ecology by studying and discussing the primary literature."
BIONB4140,Principles of Pharmacology,BIONB,Spring.,"{'Maurine Linder', 'Gregory Weiland'}","Undergraduate course surveying system- and organ-related aspects of pharmacology. Topics include mechanisms of drug action; drug disposition; pharmacokinetics; autonomic pharmacology; pharmacology of inflammation, allergy and platelet function; and endocrine, cardiovascular, respiratory, gastrointestinal, and renal pharmacology. The course is designed for undergraduate life science majors, particularly those interested in medical or veterinary school."," Describe fundamental concepts of drug-receptor interactions. Describe the relation between cell membrane or intracellular drug targets and intracellular signaling systems that mediate cellular response Describe the impact of drug accessibility to biological compartments on drug action. Describe the purpose as well as the detailed mechanisms of the biochemical reactions that render drug and xenobiotic compounds more suitable for elimination from the body. Describe the fundamental mechanisms responsible for various types of drug interactions. Describe the mechanism of therapeutic action of a selected drug at the molecular, cellular, and organ system level. Describe the common adverse effects of a selected drug and their mechanism of production."
BIONB4200,Topics in Neurobiology and Behavior,BIONB,"Fall, Spring.","{'Ronald Hoy', 'Annie Lewandowski'}",Courses on selected topics in neurobiology and behavior; can include lecture and seminar courses. Topics vary by section; see Class Roster.,
BIONB4300,Experimental Molecular Neurobiology,BIONB,Spring.,{'David Deitcher'},"Experiments include PCR, immunoprecipitations, western blots, RNAi, antibody staining, optogenetics, and behavioral assays. Experiments emphasize how molecular techniques can be applied to studying neurobiological problems and will culminate in designing your own experiments."," Demonstrate competence in basic molecular biology and protein biochemistry skills in the laboratory and the underlying principles of these techniques. Demonstrate mastery of basic bioinformatics tools such as BLASTN, TBLASTN, and BLASTP and using model organism databases such as FlyBase. Develop a clear understanding of how different laboratory techniques provide complementary information about gene expression. Demonstrate deep understanding of scientific procedures and results through written laboratory reports."
BIONB4310,Genes and Behavior,BIONB,Spring (offered alternate years).,{'Joseph Fetcho'},"Our genes influence how we behave. This lecture course explores the current understanding of how genes influence the behavior of a variety of animals, including humans. Topics include the genetic basis of hearing, movement, learning, memory, intelligence, sexual behavior, aggression, sleep, and diseases of behavior. The focus is on the unprecedented insight that modern molecular and genetic tools are providing into the genetic basis of behavior."," To understand the tools used to identify genes that affect behavior. To understand at an experimental and conceptual level the classic examples of genes that affect behaviors such as learning and memory, social behaviors, and circadian rhythms. To understand the genetic and neuronal substrates for behavioral disorders such as Alzheimer's, anxiety and depression. To be able to design experimental strategies to both identify genes affecting behavior and bridge the gap between the genes and behavior by tying the genes to alterations in neurons and networks. To critically analyze experiments that claim to tie genes to neurons and behavior to identify problems with experimental design and interpretation and to gain an appreciation for the differences between strong and weak experiments and evidence."
BIONB4330,Topics in Cognitive Science,BIONB,"Fall, Spring.",{'Shimon Edelman'},A course examining the core disciplines of cognitive science using varied themes from semester to semester.,
BIONB4370,Neural Circuits of Motivated Behavior,BIONB,Spring (offered alternate years).,{'Melissa Warden'},"This class examines the neural circuits of motivated behavior. We will critically read and discuss classic and current papers in this subject. Topics may include the neural substrates of goal-directed behavior, threat avoidance and escape, homeostatic behaviors such as eating and drinking, social behavior, and cost-benefit decision making.", Students will be able to critically read and understand the primary literature in motivated behavior. Students will be able to discuss the major current and historical debates in the field. Students will be able to identify questions raised in the scientific literature and use these questions to develop hypotheses. Students will be able to design experiments to test their hypotheses.
BIONB4460,"Plant Behavior and Biotic Interactions, Lecture",BIONB,Spring.,"{'Teresa Pawlowska', 'Robert Raguso'}","How do plants respond to antagonists, such as herbivores and pathogens? What are the checks and balances that keep mutualist organisms in their tight interactions? How are symbioses organized on molecular, metabolic and ecological levels? What are the molecular, plant hormonal, and metabolic mechanisms mediating plant biotic interactions with other organisms? What ecological and evolutionary consequences do these interactions have for the fitness of the plants and their interactors? This course provides an overview of plants' myriad interactions with antagonists and mutualists, from microbes to multicellular organisms, and explains the underlying ecological and evolutionary concepts. It gives an introduction to the study of induced plant responses in the light of a behavioral biology framework.            "," Students will be able to identify, explain, categorize and examine the ecological, physiological and molecular mechanisms of plant biotic interactions. Students will be able to discuss these mechanisms and interpret associated data analyses in the light of evolutionary theory and draw conclusions about potential agricultural applications. Students will be able to broadly apply and critically evaluate the four levels of proximate and ultimate causation for the study of biotic interactions in general. Students will be able to apply, categorize and integrate basic conceptual and analytical tools to describe complex behavioral interactions. Students will be able to discuss, contrast and design a number of experimental and synthetic approaches to analyzing and discovering chemical ecological processes including bioassays and chemical and molecular analyses. Students will read and be able to discuss, evaluate and objectively criticize original studies in the field. Provisioned with observations or a theoretical framework, students will be able to formulate scientific questions, derive hypotheses and design an appropriate experimental plan."
BIONB4461,"Plant Behavior and Biotic Interactions, Laboratory",BIONB,Spring.,"{'Teresa Pawlowska', 'Robert Raguso'}",Laboratory course covering topics presented in BIOEE 4460/BIONB 4460/PLSCI 4460.," Students will be able to identify, explain, categorize and examine the ecological, physiological and molecular mechanisms of plant biotic interactions. Students will be able to discuss these mechanisms and interpret associated data analyses in the light of evolutionary theory and draw conclusions about potential agricultural applications. Students will be able to broadly apply and critically evaluate the four levels of proximate and ultimate causation for the study of biotic interactions in general. Students will be able to apply, categorize and integrate basic conceptual and analytical tools to describe complex behavioral interactions. Students will be able to discuss, contrast and design a number of experimental and synthetic approaches to analyzing and discovering chemical ecological processes including bioassays and chemical and molecular analyses. Students will read and be able to discuss, evaluate and objectively criticize original studies in the field. Provisioned with observations or a theoretical framework, students will be able to formulate scientific questions, derive hypotheses and design an appropriate experimental plan."
BIONB4530,"Speciation: Genetics, Ecology, and Behavior",BIONB,Spring (offered alternate years).,{'Kerry Shaw'},"Advanced course in evolutionary biology focusing on the pattern and process of speciation and the nature and origin of behavioral, morphological, physiological, and ecological traits that form the intrinsic barriers to gene exchange. Lecture topics include species concepts and definitions, the history of ideas about speciation, the biological basis of intrinsic barriers to gene exchange, current models for the origin of such barriers, genetic architecture of speciation, rates of speciation. Emphasis is on developing a rigorous conceptual framework for discussing speciation and on detailed analysis of a series of case histories."," Understand phylogenetics, how evolutionary trees serve as a framework for interpreting evolutionary history, and the distinction between gene trees and species trees. Understand basic principles of population genetics and the utility of population genetic analyses in estimating gene flow, inferring selection, etc. Understand the diversity of species concepts and what they imply. Understand how gene flow, natural and sexual selection, and recombination operate in natural populations to promote and/or inhibit divergence of populations. Develop familiarity with basic models of speciation (e.g., vicariance, sympatric, reinforcement, polyploidy). Develop familiarity with case histories that illustrate the above models. Understand where and when barriers act in the life cycle of organisms. Develop familiarity with specific examples of reproductive barriers. Understand how data are collected and analyzed. Develop the ability to think critically about data from observation and experiment."
BIONB4910,Principles of Neurophysiology,BIONB,Spring.,{'Bruce Johnson'},"Laboratory-oriented course designed to teach the concepts and tools of cellular neurophysiology through hands-on experience with extracellular and intracellular electrophysiological techniques, and computer acquisition and analysis of laboratory results. Students explore signal transmission in the nervous system by examining the cellular basis of resting and action potentials, and synaptic transmission and optogenetic control of behavior and physiology. Lecture time is used to review nervous system physiology, introduce laboratory exercises, discuss lab results and primary research papers, and for presentation of additional experimental preparations and methods. Invertebrate preparations are used as model systems. BIONB4910 website"," Students should understand the contemporary experimental paradigms in modern neurophysiology and become technically competent with the extracellular and intracellular recording techniques used to explore nervous system physiology. Students should deepen their understanding of the ionic mechanisms underlying neuronal excitability and synaptic communication in the nervous system. Students should develop their skills in communicating scientific results effectively through written lab reports and oral presentations. Students should refine their critical reading skills of primary scientific literature. Students should refine their ability to develop testable hypotheses, and develop independent scientific thinking."
BIONB4980,Teaching Experience,BIONB,"Fall, Spring.",set(),"Designed to give qualified undergraduate students teaching experience through actual involvement in planning and assisting in biology courses.  This experience may include supervised participation in a discussion group, assisting in a biology laboratory, assisting in field biology, or tutoring.",
BIONB7200,Advanced Topics in Neurobiology and Behavior,BIONB,"Fall, Spring.",{'Michael Sheehan'},Designed to provide several study groups each semester on specialized topics. A group may meet for whatever period is judged adequate to enable coverage of the selected topics. Discussion of current literature is encouraged. See course roster for offerings.,
BIONB7201,Research Design in the Study of Animal Social Behavior,BIONB,"Fall, Spring.",{'Hudson Reeve'},A weekly journal club-style discussion. Graduate students may be expected to present a summary of their research or a summary of research in the literature related to their thesis once per year.," Become exposed to a wide variety of lines of study of animal behavior. Deepen your understanding of how to conduct research on animal behavior. Get to know the various graduate students, postdocs, and faculty studying animal behavior. Get critical, but also encouraging, feedback on your own research project."
BIONB7202,Topics in Neural Basis of Behavior,BIONB,"Fall, Spring.",{'Joseph Fetcho'},A weekly journal club-style discussion. Graduate students may be expected to present a summary of their research or a summary of research in the literature related to their thesis once per year., To be able to present a scientific paper in a clear and concise manner. To be able to critique and discuss scientific papers with peers and faculty members. To understand scientific methods and their implications.
BIONB7640,Plant-Insect Interactions Seminar,BIONB,"Fall, Spring.","{'Jennifer Thaler', 'Anurag Agrawal', 'Robert Raguso', 'Katja Poveda'}","Group intensive study of current research in plant-insect interactions. Topics vary from semester to semester but include chemical defense, coevolution, insect community structure, population regulation, biocontrol, tritrophic interactions, and mutualism."," Students will be able to read, synthesize, and discuss findings from original scientific research in the ecology and evolution of plants interacting with their environment."
BME1110,Seeing Science in Action,BME,Spring.,{'Chris Schaffer'},"The goal of this ""Learning Where You Live"" course is for students to see and understand the actual practice of scientific research. Too often science is taught as a collection of static facts in a book when science professionals think of it as a highly creative and collaborative process for discovery. Many students leave science degree programs before they even have a chance to see how science really ""works,"" let alone actually participate. In this course, students will be learning about and seeing cutting-edge research in modern laboratories. Critically, they will see what the practice of science is like. The course will have three modules, each centered on the lab of a different Cornell faculty member. First, there will be a lecture by the STEM faculty member on their research that is targeted to the freshmen audience and emphasizes the importance of work, its application, and the process of discovery and exploration that is intrinsic to the research. During the ~2 weeks following the lecture, students in the course will spend a one day shadowing graduate students and post-docs in the STEM faculty member's lab. Students will write a short description of what they saw and how it relates to the broader goals of the lab they learned about from the lecture. After all students have shadowed, there will be a second meeting that includes the students, and the scientists they shadowed, and the STEM faculty member. The focus of this second meeting will be discussing the experiments they saw, how they worked, how those measurements connect to the bigger picture goals for the laboratory and the project, as well as the nature of the relationships among the graduate students, post-docs, and faculty that enable this research. Finally, students will read and critically analyze a paper from the faculty member's lab, with a third and final meeting to discuss how this final scientific product relates to the people, experiments, and process of science they saw in the lab and discussed. These activities will give students incredible insight into how science is done and its inherent excitement.",
BME1310,Introduction to Biomedical Engineering,BME,Spring.,"{'Ashley Earle', 'Shivaun Archer'}","An introduction to the field of biomedical engineering with emphasis on application. Specific applications include biomechanics, bioimaging, bioinstrumentation, biotechnology/nanofabrication, artificial organs, cancer therapy and vaccines."," To understand the underlying molecular, cellular, physiological and engineering that govern the field of biomedical engineering."
BME2010,Physiology of Human Health and Disease,BME,Spring.,{'Shalu Suri'},"Covers essentials of human physiology, with an overview of complementary mechanisms of homeostasis and disease pathogenesis. Topics presented in a modular format incorporating an overview of basic physiological mechanisms and key diseases of specific organ systems susceptible to alterations in that physiological mechanism. Topics include: filtration and renal function, electrophysiology and cardiac arrhythmia, neural transmission and muscular dystrophy, mineral balance and osteoporosis, and lipid transport and atherosclerosis. Course utilizes best pedagogical strategies including engaged learning practices, small group discussion, and lectures by clinicians working in these areas.",
BME2080,Experiential Learning Seminar,BME,,"{'Ryan Sauve', 'Jonathan Butcher'}",,
BME2110,Biomolecular Thermodynamics,BME,Spring.,{'Jan Lammerding'},"This course serves as an introduction to thermodynamics and physical chemistry focused on the application to biomolecular systems. Topics include the role of entropy and free energy in determining biological reactions and processes such as enzymatic reactions or molecular interactions, protein folding/unfolding, single molecule mechanics, energy states, and equilibrium distribution of biomolecular and other systems.",
BME2310,Biomedical Signals and Systems,BME,Spring.,{'Steven Adie'},"Fundamentals of time- and frequency-domain methods to model biomedical signals and systems, within the context of biomedical instrumentation and imaging. Examples covered include the analysis of signals from a pulse oximeter, the reconstruction of ultrasound or MRI images, and the analysis of a control system for robotic surgery. Topics that are covered include the Fourier transform, linear systems, convolution, transfer function, filtering, sampling and aliasing, signal modulation and demodulation, Laplace transforms, circuits and control.",
BME3020,Molecular Principles of Biomedical Engineering,BME,Spring.,{'Rula Abbud-Antaki'},"Genomic and proteomic thinking and tools have revolutionized the way scientists study biology and medicine. We are now beginning to understand the molecular level mechanisms that underlie normal and pathologic cellular functions. As a consequence, novel molecular level approaches provide the basis for better diagnostic and therapeutic strategies to effectively treat or prevent human diseases. This course aims to present a broad overview of molecular level techniques that are relevant in many aspects of biomedical engineering. We will discuss the underlying principles, how to interpret representative data, limitations of current approaches, and engineering challenges for the development of new and improved techniques.",
BME3110,Cellular Systems Biology,BME,Spring.,{'Ben Cosgrove'},"The behaviors of cells are increasing appreciated to be governed by a system of regulatory pathways, which processes information often in a multivariate, dynamic and non-linear fashion. The ability to reduce this complexity to predictable models is useful for designing new cancer therapies and genetically engineering cellular ""machines"". The course will cover: (1) analysis of dynamic control processes in cell biology, from intracellular pathways to networks to multicellular systems; (2) principles of computational systems biology, including genomic, proteomic, and transcriptomic algorithms; and (3) principles of synthetic biology, including gene circuit design and modeling. Students will learn to solve problems using computationally implemented algorithms and models, involving statistical methods, differential equation systems, multivariate regression, and logic-based approaches. This course is designed for upper-level undergraduate and Master's students in the biomedical, biological and/or engineering sciences.",
BME3210,Multiscale Biomaterial Analysis,BME,Spring.,{'David Putnam'},"The course in advanced biomaterials leads the class through the process of material design and characterization for their development as products in the medical device or pharmaceutical fields. Student teams will apply their fundamental knowledge of chemistry and biology to open-ended design challenges focused on biomaterial mechanics, processability, biocompatibility and federal regulatory requirements. Hands-on technical work in materials characterization will be combined with key knowledge of biomaterials to give the class an integrated understanding of biomaterials design and development. Specific topics to be covered are classes of biomaterials, methods of characterization, the interface of biomaterials and biology, the foreign body response, inflammation, wound healing, biofilms, sterilization methods, FDA-approval guidelines and EU-approval guidelines.",
BME3310,Medical and Preclinical Imaging,BME,Spring.,{'Nozomi Nishimura'},"This course teaches the fundamentals and applications of medical imaging techniques, including x-ray imaging and computed tomography, nuclear medicine, magnetic resonance imaging, ultrasound, and optical imaging. Through lecture and demonstration labs, the class provides a rigorous introduction to medical imaging, beginning with the basic physical principles of image formation on to image reconstruction and descriptions and demonstrations of the hardware used in clinical applications. Concepts covered include resolution, point-spread-functions, modulation transfer functions, signal-to-noise, multi-dimensional Fourier transformation, image filtering in spatial domain and the structure and function of the human visual system.",
BME3410,Systems Mechanobiology,BME,Spring.,{'Jonathan Butcher'},"This course analyzes how mechanical forces affect biological responses across biological scales, including molecular, cellular, tissue, organ, and organism level. Theoretical and empirical foundations and engineering approaches to applying, quantifying, and elucidating mechanobiological mechanisms across each scale will be presented. Applications in human health and disease pathogenesis will be emphasized.",
